N-L04BJ,1.7006766970342815,201403220638,-0.1287045891068323
N-2Z2WK,-1.7314405156807104,201403220638,-1.2843132139893119
N-LETTK,0.6937018920545661,201403220638,-0.3901059521139272
N-H563T,-0.28234801313940555,201403220638,-0.31618071476643794
N-TZD20,-1.3951983464003903,201403220638,1.061418823262738
N-6PFYW,-1.1260429155929481,201403220638,-0.14400967230162906
N-LETTK,0.6937018920545661,201403220638,-0.35195820407883616
N-WRYAZ,1.1042102924152977,201403220638,1.4077503697119922
N-UFCUA,-0.29114990842834665,201403220638,0.04038132896148425
N-Y47X6,-1.2943457455969938,201403220638,0.7451588252338819
N-JQ338,1.2224799134564661,201403220638,1.5036760723654323
N-QWNZH,-0.1642343179055442,201403220638,0.13973728433829952
N-JQ338,1.2224799134564661,201403220638,-0.9630822160473619
N-6PFYW,-1.1260429155929481,201403220638,-0.6926048550319203
N-2GWON,0.4679762929576685,201403220638,0.26012407481956856
N-2Z2WK,-1.7314405156807104,201403220638,-1.57787593514498
N-8HOVD,-0.03721706389113577,201403220638,-0.0352228348480393
N-Y47X6,-1.2943457455969938,201403220638,-1.6190420089196542
N-LETTK,0.6937018920545661,201403220638,0.5036575795621102
N-TZD20,-1.3951983464003903,201403220638,-0.6299049103534272
N-UFCUA,-0.29114990842834665,201403220638,-0.12396907396532889
N-Y47X6,-1.2943457455969938,201403220638,0.12080987305438402
N-2Z2WK,-1.7314405156807104,201403220638,0.23917717012294398
N-SCK04,-0.17732269034052123,201403220638,-0.004882506659172927
N-UFCUA,-0.29114990842834665,201403220638,0.04038132896148425
N-L04BJ,1.7006766970342815,201403220638,-0.3105481641365283
N-GRDHN,-0.6064382206996778,201403220638,-0.42943134844062464
N-3IK0Y,2.075062411609478,201403220638,0.7346500280764808
N-JQ338,1.2224799134564661,201403220638,0.1535530017105802
N-LETTK,0.6937018920545661,201403220638,-0.42882809001927175
N-GRDHN,-0.6064382206996778,201403220638,0.38730537005701965
N-2Z2WK,-1.7314405156807104,201403220638,0.14457506017278118
N-SCK04,-0.17732269034052123,201403220638,0.10921960081938197
N-QWNZH,-0.1642343179055442,201403220638,0.1619926214071309
N-TZD20,-1.3951983464003903,201403220638,0.5025169662913103
N-6PFYW,-1.1260429155929481,201403220638,0.1393648739690723
N-2GWON,0.4679762929576685,201403220638,0.34055229526340813
N-UFCUA,-0.29114990842834665,201403220638,0.11240763215735136
N-8HOVD,-0.03721706389113577,201403220638,0.00918921398693599
N-3IK0Y,2.075062411609478,201403220638,-0.191134803376052
N-SCK04,-0.17732269034052123,201403220638,0.047855850600628594
N-QWNZH,-0.1642343179055442,201403220638,0.042696366897187456
N-LETTK,0.6937018920545661,201403220638,0.21254596556023805
N-UFCUA,-0.29114990842834665,201403220638,-0.048555502283778126
N-8HOVD,-0.03721706389113577,201403220638,0.008943554951679486
N-QWNZH,-0.1642343179055442,201403220638,0.18614154921215012
N-H563T,-0.28234801313940555,201403220638,-0.13396211890867443
N-SCK04,-0.17732269034052123,201403220638,-0.06782306699455261
N-2Z2WK,-1.7314405156807104,201403220638,-0.04526979318031551
N-SCK04,-0.17732269034052123,201403220638,0.0998441794605603
N-6PFYW,-1.1260429155929481,201403220638,0.15605580991253662
N-UFCUA,-0.29114990842834665,201403220638,-0.03349999629293986
N-2GWON,0.4679762929576685,201403220638,-0.42392250727018455
N-SCK04,-0.17732269034052123,201403220638,-0.012143013574517195
N-H563T,-0.28234801313940555,201403220638,0.08315333127949422
N-TZD20,-1.3951983464003903,201403220638,-1.11379083079382
N-8HOVD,-0.03721706389113577,201403220638,-0.0012415432866584356
N-SCK04,-0.17732269034052123,201403220638,0.006863190076802546
N-WRYAZ,1.1042102924152977,201403220638,-0.8743177004765507
N-TZD20,-1.3951983464003903,201403220638,0.32839086150063634
N-3IK0Y,2.075062411609478,201403220638,-1.2959458178531436
N-JQ338,1.2224799134564661,201403220638,-0.5041467055376174
N-6PFYW,-1.1260429155929481,201403220638,-0.40644097956090947
